family,n,m,k_colors,average_degree,realized_average_degree,trial,seed,recolor_steps,sweeps,node_evaluations,activation_count,initial_potential,final_potential,converged,edge_bound,degree_square_sum
ws,800,4800,8,12.0,12.0,36,1865684392,346,0,4735,4735,566,54,True,4800,116044
ws,800,4800,8,12.0,12.0,37,2527263231,351,0,6639,6639,588,47,True,4800,116114
ws,800,4800,8,12.0,12.0,38,2947089693,358,0,5216,5216,586,49,True,4800,116164
ws,800,4800,8,12.0,12.0,39,758906532,327,0,4145,4145,545,56,True,4800,116224
er,100,825,8,16.0,16.5,0,1041401264,51,0,449,449,95,4,True,825,28280
er,100,770,8,16.0,15.4,1,287687860,58,0,571,571,96,2,True,770,25184
er,100,763,8,16.0,15.26,2,2522054815,65,0,315,315,113,5,True,763,24618
er,100,800,8,16.0,16.0,3,1284617969,60,0,616,616,90,1,True,800,27062
er,100,832,8,16.0,16.64,4,1534663950,58,0,571,571,104,8,True,832,29252
er,100,812,8,16.0,16.24,5,1891115968,65,0,451,451,126,5,True,812,27456
er,100,800,8,16.0,16.0,6,3416578503,58,0,396,396,100,4,True,800,26864
er,100,784,8,16.0,15.68,7,2004651320,64,0,358,358,101,4,True,784,25796
er,100,783,8,16.0,15.66,8,2914963797,59,0,876,876,104,4,True,783,25842
er,100,821,8,16.0,16.42,9,1878357629,62,0,578,578,106,6,True,821,28096
er,100,790,8,16.0,15.8,10,4198481346,59,0,346,346,108,3,True,790,26286
er,100,803,8,16.0,16.06,11,549962408,56,0,269,269,88,4,True,803,26980
er,100,768,8,16.0,15.36,12,3743413171,66,0,531,531,121,5,True,768,25296
er,100,815,8,16.0,16.3,13,3379394315,61,0,596,596,113,6,True,815,27822
er,100,830,8,16.0,16.6,14,3639541422,51,0,557,557,101,10,True,830,28806
er,100,755,8,16.0,15.1,15,3657794454,55,0,441,441,91,4,True,755,24024
er,100,765,8,16.0,15.3,16,2213541985,53,0,381,381,91,2,True,765,24744
er,100,806,8,16.0,16.12,17,1362556432,55,0,297,297,99,6,True,806,27230
er,100,839,8,16.0,16.78,18,4016047925,56,0,301,301,113,8,True,839,28994
er,100,780,8,16.0,15.6,19,3873523732,47,0,256,256,94,5,True,780,25648
er,100,756,8,16.0,15.12,20,1281251406,55,0,429,429,99,3,True,756,24158
er,100,842,8,16.0,16.84,21,2564539535,62,0,340,340,108,4,True,842,29942
er,100,795,8,16.0,15.9,22,2521870695,62,0,565,565,120,4,True,795,26652
er,100,757,8,16.0,15.14,23,3365088000,63,0,599,599,98,3,True,757,24174
er,100,800,8,16.0,16.0,24,2684473724,62,0,627,627,95,3,True,800,26722
er,100,774,8,16.0,15.48,25,1716219980,59,0,266,266,104,3,True,774,25000
er,100,806,8,16.0,16.12,26,1149569793,58,0,331,331,100,5,True,806,27870
er,100,844,8,16.0,16.88,27,2678950852,58,0,278,278,98,8,True,844,29776
er,100,786,8,16.0,15.72,28,1049030848,61,0,380,380,106,4,True,786,26034
er,100,802,8,16.0,16.04,29,257629920,55,0,382,382,96,5,True,802,26970
er,100,790,8,16.0,15.8,30,2056065608,55,0,480,480,107,4,True,790,26512
er,100,846,8,16.0,16.92,31,3207210257,62,0,419,419,120,5,True,846,29894
er,100,762,8,16.0,15.24,32,3580138916,42,0,334,334,68,3,True,762,24888
er,100,781,8,16.0,15.62,33,1741191427,56,0,319,319,90,6,True,781,25842
er,100,792,8,16.0,15.84,34,3199702792,48,0,352,352,91,9,True,792,26476
er,100,808,8,16.0,16.16,35,2726284025,58,0,271,271,102,5,True,808,27566
er,100,792,8,16.0,15.84,36,3722526163,53,0,472,472,96,5,True,792,26072
er,100,807,8,16.0,16.14,37,2526455435,58,0,377,377,106,4,True,807,27476
er,100,798,8,16.0,15.96,38,3266097073,55,0,372,372,98,6,True,798,26952
er,100,792,8,16.0,15.84,39,1098041949,61,0,579,579,108,5,True,792,26422
er,200,1602,8,16.0,16.02,0,1696515503,120,0,1496,1496,210,8,True,1602,53804
er,200,1628,8,16.0,16.28,1,2780794532,113,0,842,842,200,13,True,1628,55594
er,200,1578,8,16.0,15.78,2,4050002264,113,0,817,817,209,10,True,1578,53096
er,200,1663,8,16.0,16.63,3,2067202820,111,0,767,767,210,9,True,1663,58730
er,200,1622,8,16.0,16.22,4,3833334754,119,0,1203,1203,203,5,True,1622,55962
er,200,1638,8,16.0,16.38,5,1648422934,123,0,1285,1285,212,6,True,1638,56758
er,200,1571,8,16.0,15.71,6,2394017857,126,0,895,895,191,9,True,1571,51974
er,200,1646,8,16.0,16.46,7,439786027,102,0,1022,1022,186,9,True,1646,57854
er,200,1532,8,16.0,15.32,8,3482328913,113,0,1112,1112,165,1,True,1532,49610
er,200,1610,8,16.0,16.1,9,662772359,111,0,614,614,206,11,True,1610,54860
er,200,1555,8,16.0,15.55,10,2868521193,115,0,976,976,203,12,True,1555,50656
er,200,1576,8,16.0,15.76,11,2320872088,102,0,836,836,184,7,True,1576,52476
er,200,1606,8,16.0,16.06,12,2173784596,108,0,931,931,198,7,True,1606,54380
er,200,1613,8,16.0,16.13,13,1184005562,113,0,1166,1166,194,6,True,1613,55130
er,200,1580,8,16.0,15.8,14,1189286169,119,0,734,734,218,7,True,1580,53164
er,200,1632,8,16.0,16.32,15,3748617190,105,0,1275,1275,200,8,True,1632,56066
er,200,1607,8,16.0,16.07,16,2534379863,125,0,854,854,213,11,True,1607,54462
er,200,1583,8,16.0,15.83,17,176936819,124,0,1013,1013,211,4,True,1583,52914
er,200,1554,8,16.0,15.54,18,4115865168,113,0,1122,1122,193,8,True,1554,51326
er,200,1549,8,16.0,15.49,19,261086244,105,0,888,888,187,8,True,1549,50332
er,200,1643,8,16.0,16.43,20,4236973317,123,0,900,900,213,8,True,1643,56596
er,200,1633,8,16.0,16.33,21,2630757096,120,0,911,911,220,12,True,1633,56510
er,200,1544,8,16.0,15.44,22,2847558963,117,0,1570,1570,192,3,True,1544,49798
er,200,1645,8,16.0,16.45,23,1697133380,112,0,1100,1100,207,9,True,1645,56984
er,200,1590,8,16.0,15.9,24,597399364,115,0,735,735,211,8,True,1590,54114
er,200,1684,8,16.0,16.84,25,4265092918,130,0,1081,1081,223,9,True,1684,59708
er,200,1558,8,16.0,15.58,26,847600419,117,0,1463,1463,199,4,True,1558,51100
er,200,1614,8,16.0,16.14,27,1597994172,115,0,2163,2163,194,3,True,1614,55404
er,200,1613,8,16.0,16.13,28,1952023597,110,0,960,960,201,10,True,1613,55338
er,200,1515,8,16.0,15.15,29,3741949448,109,0,1019,1019,191,7,True,1515,48174
er,200,1589,8,16.0,15.89,30,653332410,120,0,1129,1129,207,8,True,1589,53152
er,200,1577,8,16.0,15.77,31,3504793212,114,0,1356,1356,210,5,True,1577,52402
er,200,1610,8,16.0,16.1,32,3651474762,123,0,1067,1067,223,9,True,1610,55266
er,200,1670,8,16.0,16.7,33,1963234833,114,0,1424,1424,189,10,True,1670,58966
er,200,1657,8,16.0,16.57,34,2020654272,115,0,818,818,213,15,True,1657,58530
er,200,1647,8,16.0,16.47,35,492962618,124,0,1519,1519,223,12,True,1647,57384
er,200,1620,8,16.0,16.2,36,2845384097,112,0,921,921,221,6,True,1620,55582
er,200,1614,8,16.0,16.14,37,410774352,110,0,1066,1066,206,10,True,1614,55468
er,200,1580,8,16.0,15.8,38,644751898,100,0,1001,1001,171,11,True,1580,53050
er,200,1539,8,16.0,15.39,39,4134422531,119,0,1216,1216,201,7,True,1539,50578
er,400,3158,8,16.0,15.79,0,2088625906,236,0,2839,2839,412,14,True,3158,106142
er,400,3217,8,16.0,16.085,1,944464838,209,0,1960,1960,358,17,True,3217,109250
er,400,3123,8,16.0,15.615,2,141237617,228,0,3400,3400,388,7,True,3123,103428
er,400,3202,8,16.0,16.01,3,4255312284,213,0,1491,1491,393,20,True,3202,108590
er,400,3275,8,16.0,16.375,4,2082833334,257,0,2814,2814,451,18,True,3275,113588
er,400,3257,8,16.0,16.285,5,1535256624,238,0,2070,2070,415,16,True,3257,112128
er,400,3155,8,16.0,15.775,6,1311106197,239,0,3038,3038,406,12,True,3155,105952
er,400,3171,8,16.0,15.855,7,3547589748,237,0,2147,2147,369,16,True,3171,106360
er,400,3232,8,16.0,16.16,8,1151243181,232,0,2638,2638,411,21,True,3232,109830
er,400,3115,8,16.0,15.575,9,21947916,239,0,2387,2387,401,17,True,3115,103330
er,400,3201,8,16.0,16.005,10,3276128556,222,0,2149,2149,379,13,True,3201,108930
er,400,3179,8,16.0,15.895,11,3817236737,222,0,1893,1893,394,14,True,3179,107876
er,400,3107,8,16.0,15.535,12,2030158899,226,0,1742,1742,415,13,True,3107,103098
er,400,3127,8,16.0,15.635,13,4277505365,225,0,2472,2472,394,13,True,3127,103852
er,400,3238,8,16.0,16.19,14,1098370025,249,0,1781,1781,435,17,True,3238,110994
er,400,3205,8,16.0,16.025,15,3352011868,237,0,1794,1794,415,14,True,3205,108826
er,400,3210,8,16.0,16.05,16,2200926803,230,0,2226,2226,401,16,True,3210,109072
er,400,3150,8,16.0,15.75,17,987404602,221,0,1835,1835,409,14,True,3150,105872
er,400,3296,8,16.0,16.48,18,3584387124,235,0,2040,2040,408,18,True,3296,114632
er,400,3218,8,16.0,16.09,19,2759303302,248,0,2212,2212,425,14,True,3218,109462
er,400,3235,8,16.0,16.175,20,272238416,251,0,2874,2874,434,10,True,3235,110618
er,400,3209,8,16.0,16.045,21,1790939765,239,0,2923,2923,411,12,True,3209,109550
er,400,3182,8,16.0,15.91,22,2077552835,236,0,2094,2094,403,9,True,3182,108012
er,400,3206,8,16.0,16.03,23,2793236550,235,0,3019,3019,387,11,True,3206,108768
er,400,3178,8,16.0,15.89,24,1465576787,228,0,2379,2379,378,12,True,3178,106952
er,400,3274,8,16.0,16.37,25,750234036,221,0,2196,2196,376,14,True,3274,113596
er,400,3286,8,16.0,16.43,26,1778461187,232,0,2458,2458,408,20,True,3286,115388
er,400,3247,8,16.0,16.235,27,3658282225,240,0,1760,1760,421,16,True,3247,111414
er,400,3196,8,16.0,15.98,28,1422906531,234,0,2087,2087,430,16,True,3196,107908
er,400,3211,8,16.0,16.055,29,3541482165,232,0,2352,2352,406,21,True,3211,109802
er,400,3122,8,16.0,15.61,30,2705399904,230,0,2130,2130,402,12,True,3122,103646
er,400,3223,8,16.0,16.115,31,1251590550,237,0,3833,3833,421,15,True,3223,109458
er,400,3189,8,16.0,15.945,32,484140686,227,0,2169,2169,380,17,True,3189,107338
er,400,3142,8,16.0,15.71,33,2216913692,219,0,3351,3351,368,18,True,3142,104442
er,400,3146,8,16.0,15.73,34,1146623815,243,0,1509,1509,405,12,True,3146,105204
er,400,3249,8,16.0,16.245,35,1691372464,238,0,2327,2327,419,15,True,3249,111424
er,400,3201,8,16.0,16.005,36,3687736374,202,0,1352,1352,385,14,True,3201,107794
er,400,3209,8,16.0,16.045,37,2949891650,229,0,2251,2251,408,13,True,3209,109328
er,400,3203,8,16.0,16.015,38,1998021502,244,0,2550,2550,415,13,True,3203,108460
er,400,3178,8,16.0,15.89,39,2588330593,224,0,2201,2201,400,14,True,3178,107174
er,800,6464,8,16.0,16.16,0,2438119862,471,0,4476,4476,834,30,True,6464,220608
er,800,6264,8,16.0,15.66,1,2964127874,439,0,5618,5618,760,24,True,6264,209492
er,800,6407,8,16.0,16.0175,2,2908685380,478,0,5744,5744,815,30,True,6407,217288
er,800,6537,8,16.0,16.3425,3,1821875193,471,0,5689,5689,829,31,True,6537,225582
er,800,6496,8,16.0,16.24,4,406251875,471,0,4588,4588,804,27,True,6496,222724
er,800,6370,8,16.0,15.925,5,2426272263,458,0,5897,5897,781,22,True,6370,214756
er,800,6392,8,16.0,15.98,6,2513490485,468,0,5120,5120,831,23,True,6392,216082
er,800,6384,8,16.0,15.96,7,3656008172,481,0,4635,4635,838,27,True,6384,215722
er,800,6409,8,16.0,16.0225,8,1785352863,457,0,6578,6578,774,24,True,6409,217598
er,800,6439,8,16.0,16.0975,9,2935841943,483,0,4193,4193,827,30,True,6439,220432
er,800,6373,8,16.0,15.9325,10,1970205608,478,0,4304,4304,812,27,True,6373,215428
er,800,6369,8,16.0,15.9225,11,3177955594,473,0,5580,5580,798,26,True,6369,214772
er,800,6349,8,16.0,15.8725,12,446030367,461,0,4372,4372,785,28,True,6349,213684
er,800,6401,8,16.0,16.0025,13,3790570315,463,0,5195,5195,805,24,True,6401,218298
er,800,6434,8,16.0,16.085,14,3513423940,431,0,5085,5085,767,33,True,6434,219124
er,800,6323,8,16.0,15.8075,15,1704981162,462,0,5238,5238,802,37,True,6323,213048
er,800,6381,8,16.0,15.9525,16,566930054,437,0,5121,5121,777,34,True,6381,216366
er,800,6311,8,16.0,15.7775,17,3062300514,468,0,4882,4882,799,25,True,6311,210696
er,800,6245,8,16.0,15.6125,18,1346456790,447,0,3835,3835,786,30,True,6245,207724
er,800,6476,8,16.0,16.19,19,261294692,471,0,4720,4720,816,29,True,6476,222194
er,800,6337,8,16.0,15.8425,20,794652495,457,0,5896,5896,793,32,True,6337,215114
er,800,6610,8,16.0,16.525,21,2015742647,479,0,4667,4667,859,41,True,6610,230352
er,800,6447,8,16.0,16.1175,22,1370827520,449,0,5902,5902,757,28,True,6447,219452
er,800,6301,8,16.0,15.7525,23,1750880045,459,0,6056,6056,798,25,True,6301,211754
er,800,6443,8,16.0,16.1075,24,3101242186,436,0,5009,5009,791,30,True,6443,219374
er,800,6417,8,16.0,16.0425,25,945074097,453,0,6722,6722,786,25,True,6417,219110
er,800,6345,8,16.0,15.8625,26,2386544805,477,0,4555,4555,809,23,True,6345,214254
er,800,6371,8,16.0,15.9275,27,468787646,502,0,6347,6347,841,21,True,6371,214266
er,800,6268,8,16.0,15.67,28,3715001806,457,0,5372,5372,780,21,True,6268,208356
er,800,6339,8,16.0,15.8475,29,1480438592,469,0,6601,6601,754,29,True,6339,213912
er,800,6593,8,16.0,16.4825,30,3145344861,462,0,4736,4736,835,33,True,6593,230928
er,800,6462,8,16.0,16.155,31,1119323118,481,0,6890,6890,832,30,True,6462,221176
er,800,6287,8,16.0,15.7175,32,1480445343,465,0,4280,4280,788,24,True,6287,208830
er,800,6415,8,16.0,16.0375,33,2079903569,445,0,5144,5144,798,27,True,6415,217428
er,800,6400,8,16.0,16.0,34,3250960536,507,0,6173,6173,894,23,True,6400,218382
er,800,6363,8,16.0,15.9075,35,3854138244,457,0,6368,6368,806,29,True,6363,215578
er,800,6304,8,16.0,15.76,36,3827558543,454,0,4737,4737,805,24,True,6304,210676
er,800,6224,8,16.0,15.56,37,1722911374,460,0,4321,4321,809,30,True,6224,206746
er,800,6469,8,16.0,16.1725,38,4159194551,473,0,5920,5920,833,37,True,6469,221978
er,800,6362,8,16.0,15.905,39,1549105844,471,0,4655,4655,798,28,True,6362,215054
ba,100,736,8,16.0,14.72,0,2590701125,48,0,559,559,78,6,True,736,29462
ba,100,736,8,16.0,14.72,1,2794280468,55,0,390,390,88,10,True,736,28468
ba,100,736,8,16.0,14.72,2,818467284,52,0,474,474,90,12,True,736,28398
ba,100,736,8,16.0,14.72,3,4137782704,62,0,414,414,91,6,True,736,29042
ba,100,736,8,16.0,14.72,4,3997245021,47,0,432,432,87,9,True,736,28124
ba,100,736,8,16.0,14.72,5,3849426480,49,0,447,447,77,5,True,736,28346
ba,100,736,8,16.0,14.72,6,2393762451,54,0,357,357,100,9,True,736,27956
ba,100,736,8,16.0,14.72,7,2450606538,46,0,417,417,84,5,True,736,28240
ba,100,736,8,16.0,14.72,8,2595832254,58,0,362,362,91,10,True,736,28064
ba,100,736,8,16.0,14.72,9,871668524,52,0,317,317,88,7,True,736,29062
ba,100,736,8,16.0,14.72,10,628642613,51,0,214,214,84,8,True,736,28314
ba,100,736,8,16.0,14.72,11,2469790501,54,0,352,352,97,9,True,736,28098
ba,100,736,8,16.0,14.72,12,3178024907,52,0,402,402,104,13,True,736,27746
ba,100,736,8,16.0,14.72,13,367214473,46,0,304,304,72,6,True,736,28136
ba,100,736,8,16.0,14.72,14,1409596309,56,0,664,664,93,3,True,736,28538
ba,100,736,8,16.0,14.72,15,2929990488,47,0,434,434,74,6,True,736,28184
ba,100,736,8,16.0,14.72,16,14082085,56,0,817,817,92,4,True,736,28880
ba,100,736,8,16.0,14.72,17,2092639873,57,0,382,382,101,7,True,736,27518
ba,100,736,8,16.0,14.72,18,3966220994,55,0,550,550,85,7,True,736,29224
ba,100,736,8,16.0,14.72,19,2321608386,59,0,294,294,103,11,True,736,27824
ba,100,736,8,16.0,14.72,20,2596975850,47,0,244,244,86,10,True,736,27832
ba,100,736,8,16.0,14.72,21,4000058472,57,0,484,484,96,6,True,736,28194
ba,100,736,8,16.0,14.72,22,4162823636,46,0,429,429,87,4,True,736,29058
ba,100,736,8,16.0,14.72,23,759341324,60,0,394,394,99,6,True,736,29208
ba,100,736,8,16.0,14.72,24,389916416,50,0,295,295,92,6,True,736,27712
ba,100,736,8,16.0,14.72,25,3830678591,65,0,585,585,94,3,True,736,28944
ba,100,736,8,16.0,14.72,26,85841344,52,0,615,615,97,7,True,736,28690
ba,100,736,8,16.0,14.72,27,1765292432,51,0,488,488,86,10,True,736,29362
ba,100,736,8,16.0,14.72,28,460040825,54,0,307,307,102,10,True,736,29822
ba,100,736,8,16.0,14.72,29,2033647008,56,0,245,245,78,5,True,736,27834
ba,100,736,8,16.0,14.72,30,1187382355,55,0,283,283,103,10,True,736,28974
ba,100,736,8,16.0,14.72,31,272964829,45,0,264,264,89,9,True,736,28786
ba,100,736,8,16.0,14.72,32,671993380,53,0,227,227,95,9,True,736,28562
ba,100,736,8,16.0,14.72,33,2964394745,54,0,360,360,102,5,True,736,29104
ba,100,736,8,16.0,14.72,34,1290403131,63,0,322,322,94,4,True,736,28444
ba,100,736,8,16.0,14.72,35,3012011325,61,0,519,519,93,5,True,736,27976
ba,100,736,8,16.0,14.72,36,96904920,55,0,408,408,113,9,True,736,29136
ba,100,736,8,16.0,14.72,37,2307681710,50,0,505,505,87,4,True,736,28076
ba,100,736,8,16.0,14.72,38,2238094012,57,0,279,279,92,7,True,736,28658
ba,100,736,8,16.0,14.72,39,3216865006,50,0,342,342,89,9,True,736,29134
ba,200,1536,8,16.0,15.36,0,3655008380,115,0,1347,1347,184,14,True,1536,70734
ba,200,1536,8,16.0,15.36,1,896399860,114,0,1341,1341,191,13,True,1536,72890
ba,200,1536,8,16.0,15.36,2,3546120319,111,0,908,908,178,15,True,1536,68220
ba,200,1536,8,16.0,15.36,3,3670035921,111,0,1005,1005,192,16,True,1536,70350
ba,200,1536,8,16.0,15.36,4,3732896861,113,0,787,787,192,11,True,1536,69432
ba,200,1536,8,16.0,15.36,5,916648419,106,0,1472,1472,177,15,True,1536,71424
ba,200,1536,8,16.0,15.36,6,2174099410,114,0,1480,1480,208,16,True,1536,71904
ba,200,1536,8,16.0,15.36,7,1168986330,121,0,1142,1142,189,9,True,1536,70618
ba,200,1536,8,16.0,15.36,8,470066143,108,0,860,860,185,12,True,1536,69746
ba,200,1536,8,16.0,15.36,9,2578205606,126,0,1083,1083,208,12,True,1536,69462
ba,200,1536,8,16.0,15.36,10,2713190461,104,0,1346,1346,176,16,True,1536,69048
ba,200,1536,8,16.0,15.36,11,2882876834,112,0,1131,1131,184,13,True,1536,71056
ba,200,1536,8,16.0,15.36,12,2658168003,121,0,1217,1217,220,10,True,1536,70338
ba,200,1536,8,16.0,15.36,13,3821272943,114,0,878,878,178,15,True,1536,68266
ba,200,1536,8,16.0,15.36,14,2867093877,111,0,728,728,185,18,True,1536,69188
ba,200,1536,8,16.0,15.36,15,2190385752,109,0,1432,1432,195,14,True,1536,68948
ba,200,1536,8,16.0,15.36,16,716303938,117,0,929,929,196,15,True,1536,68188
ba,200,1536,8,16.0,15.36,17,4283548589,106,0,766,766,196,17,True,1536,67166
ba,200,1536,8,16.0,15.36,18,2403362614,104,0,1349,1349,182,19,True,1536,68608
ba,200,1536,8,16.0,15.36,19,3172836,101,0,790,790,185,12,True,1536,70502
ba,200,1536,8,16.0,15.36,20,558306814,115,0,622,622,195,15,True,1536,68542
ba,200,1536,8,16.0,15.36,21,1585402541,110,0,643,643,185,11,True,1536,68924
ba,200,1536,8,16.0,15.36,22,3124117074,113,0,930,930,202,18,True,1536,71134
ba,200,1536,8,16.0,15.36,23,1096997226,111,0,699,699,172,14,True,1536,69890
ba,200,1536,8,16.0,15.36,24,2743101061,103,0,844,844,167,16,True,1536,70874
ba,200,1536,8,16.0,15.36,25,3246802308,116,0,910,910,188,12,True,1536,70536
ba,200,1536,8,16.0,15.36,26,2135697129,123,0,1800,1800,174,11,True,1536,74348
ba,200,1536,8,16.0,15.36,27,43015934,119,0,861,861,197,14,True,1536,68148
ba,200,1536,8,16.0,15.36,28,3487774723,108,0,788,788,197,17,True,1536,69620
ba,200,1536,8,16.0,15.36,29,541138029,105,0,947,947,186,13,True,1536,68374
ba,200,1536,8,16.0,15.36,30,3592027092,115,0,1208,1208,201,18,True,1536,67770
ba,200,1536,8,16.0,15.36,31,4133239690,118,0,820,820,203,12,True,1536,67544
ba,200,1536,8,16.0,15.36,32,2689664280,112,0,798,798,193,10,True,1536,68752
ba,200,1536,8,16.0,15.36,33,2415420990,114,0,1376,1376,183,13,True,1536,71574
ba,200,1536,8,16.0,15.36,34,3365867747,105,0,690,690,182,15,True,1536,65938
ba,200,1536,8,16.0,15.36,35,2174971903,122,0,900,900,190,16,True,1536,68654
ba,200,1536,8,16.0,15.36,36,1859019898,120,0,1340,1340,208,13,True,1536,70570
ba,200,1536,8,16.0,15.36,37,124771843,125,0,791,791,208,14,True,1536,68282
ba,200,1536,8,16.0,15.36,38,3913702474,109,0,773,773,182,17,True,1536,69296
ba,200,1536,8,16.0,15.36,39,274515947,110,0,1132,1132,171,16,True,1536,67888
ba,400,3136,8,16.0,15.68,0,1806706086,215,0,2588,2588,351,24,True,3136,163932
ba,400,3136,8,16.0,15.68,1,1332249936,239,0,1885,1885,428,29,True,3136,157284
ba,400,3136,8,16.0,15.68,2,1961500857,242,0,3083,3083,389,31,True,3136,166574
ba,400,3136,8,16.0,15.68,3,3990644012,200,0,2543,2543,355,35,True,3136,156490
ba,400,3136,8,16.0,15.68,4,270688711,224,0,2724,2724,404,34,True,3136,157578
ba,400,3136,8,16.0,15.68,5,3577236888,214,0,1521,1521,395,32,True,3136,159528
ba,400,3136,8,16.0,15.68,6,1757506388,225,0,3446,3446,383,23,True,3136,165688
ba,400,3136,8,16.0,15.68,7,502425802,230,0,2063,2063,362,25,True,3136,166182
ba,400,3136,8,16.0,15.68,8,1970273795,216,0,3704,3704,386,36,True,3136,156548
ba,400,3136,8,16.0,15.68,9,724504116,227,0,3954,3954,419,35,True,3136,162194
ba,400,3136,8,16.0,15.68,10,1834751688,227,0,1799,1799,412,27,True,3136,162194
ba,400,3136,8,16.0,15.68,11,1772026670,226,0,1387,1387,414,28,True,3136,159778
ba,400,3136,8,16.0,15.68,12,815890753,234,0,2184,2184,412,35,True,3136,158532
ba,400,3136,8,16.0,15.68,13,342043230,226,0,2322,2322,400,25,True,3136,160552
ba,400,3136,8,16.0,15.68,14,2274163068,209,0,2600,2600,382,34,True,3136,155852
ba,400,3136,8,16.0,15.68,15,1092155229,249,0,1818,1818,425,27,True,3136,153774
ba,400,3136,8,16.0,15.68,16,1171072927,235,0,1711,1711,405,29,True,3136,166502
ba,400,3136,8,16.0,15.68,17,2960313359,217,0,2427,2427,387,34,True,3136,157432
ba,400,3136,8,16.0,15.68,18,3745996073,237,0,2073,2073,389,26,True,3136,159556
ba,400,3136,8,16.0,15.68,19,1926251411,225,0,2746,2746,376,28,True,3136,161966
ba,400,3136,8,16.0,15.68,20,497092560,212,0,2586,2586,347,26,True,3136,159206
ba,400,3136,8,16.0,15.68,21,3895436146,218,0,2376,2376,364,29,True,3136,162058
ba,400,3136,8,16.0,15.68,22,2576418301,244,0,1894,1894,423,29,True,3136,165732
ba,400,3136,8,16.0,15.68,23,665837318,231,0,3771,3771,417,39,True,3136,160378
ba,400,3136,8,16.0,15.68,24,2483514053,219,0,1931,1931,419,30,True,3136,159314
ba,400,3136,8,16.0,15.68,25,3072383605,221,0,2836,2836,391,37,True,3136,164162
ba,400,3136,8,16.0,15.68,26,3864082117,223,0,3628,3628,382,30,True,3136,160424
ba,400,3136,8,16.0,15.68,27,2573412908,224,0,2199,2199,358,22,True,3136,157726
ba,400,3136,8,16.0,15.68,28,3517704618,224,0,2876,2876,388,22,True,3136,159600
ba,400,3136,8,16.0,15.68,29,4064430463,227,0,2286,2286,387,31,True,3136,166810
ba,400,3136,8,16.0,15.68,30,3953994593,228,0,1868,1868,420,35,True,3136,163370
ba,400,3136,8,16.0,15.68,31,1186659747,237,0,2147,2147,399,24,True,3136,159958
ba,400,3136,8,16.0,15.68,32,2713115790,237,0,1788,1788,410,28,True,3136,153372
ba,400,3136,8,16.0,15.68,33,3957202903,243,0,1967,1967,393,24,True,3136,153056
ba,400,3136,8,16.0,15.68,34,889228685,237,0,3676,3676,414,31,True,3136,155584
ba,400,3136,8,16.0,15.68,35,1254684661,240,0,2295,2295,413,27,True,3136,159118
ba,400,3136,8,16.0,15.68,36,2446936332,210,0,3380,3380,368,35,True,3136,160662
ba,400,3136,8,16.0,15.68,37,575411439,230,0,1776,1776,377,25,True,3136,156328
ba,400,3136,8,16.0,15.68,38,2391599479,223,0,1728,1728,377,25,True,3136,160850
ba,400,3136,8,16.0,15.68,39,477803882,215,0,1899,1899,393,35,True,3136,160398
ba,800,6336,8,16.0,15.84,0,509500175,452,0,4458,4458,763,57,True,6336,378626
ba,800,6336,8,16.0,15.84,1,3566540653,434,0,5652,5652,775,73,True,6336,356040
ba,800,6336,8,16.0,15.84,2,3159403210,465,0,4548,4548,817,56,True,6336,351472
ba,800,6336,8,16.0,15.84,3,2301161399,448,0,4519,4519,778,57,True,6336,356440
ba,800,6336,8,16.0,15.84,4,4028668570,452,0,5683,5683,802,68,True,6336,360860
ba,800,6336,8,16.0,15.84,5,4098278541,461,0,6147,6147,811,55,True,6336,371122
ba,800,6336,8,16.0,15.84,6,2745046414,465,0,7118,7118,842,52,True,6336,374758
ba,800,6336,8,16.0,15.84,7,2234135159,466,0,4033,4033,786,59,True,6336,367012
