family,n,m,k_colors,average_degree,realized_average_degree,trial,seed,recolor_steps,sweeps,node_evaluations,activation_count,initial_potential,final_potential,converged,edge_bound,degree_square_sum,max_degree,threshold_h,weight_w,excess_x0,parity_epsilon,threshold_activation_count,relaxation_bound,high_palette
ba,200,396,2,4.0,3.96,4,683736777,48,0,934,934,187,105,True,396,6786,38,181,19,6,1,19,7137.2005772,False
ba,200,396,2,4.0,3.96,5,3532920824,45,0,707,707,182,91,True,396,5340,18,182,9,0,0,0,0,False
ba,200,396,2,4.0,3.96,6,1052431515,64,0,1060,1060,222,104,True,396,6224,33,182,17,40,0,50,7273.52316619,False
ba,200,396,2,4.0,3.96,7,3526714041,52,0,1038,1038,193,103,True,396,7100,34,181,17,12,0,19,5275.45815296,False
ba,200,396,2,4.0,3.96,8,1444774477,47,0,618,618,188,104,True,396,6220,37,180,19,8,0,19,5163.92857143,False
ba,200,396,2,4.0,3.96,9,1833802378,50,0,509,509,198,97,True,396,6712,38,181,19,17,0,24,6535.14979302,False
ba,200,396,2,4.0,3.96,10,2958946509,53,0,934,934,191,96,True,396,5518,23,179,12,12,1,20,5338.44681276,False
ba,200,396,2,4.0,3.96,11,389399865,51,0,912,912,200,102,True,396,7458,43,183,22,17,1,25,10553.1084082,False
ba,200,396,2,4.0,3.96,12,378097005,49,0,1309,1309,185,92,True,396,6830,38,183,19,2,1,7,5066.66666667,False
ba,200,396,2,4.0,3.96,13,4256324875,62,0,912,912,216,100,True,396,6756,38,178,19,38,0,50,8033.01382526,False
ba,200,396,2,4.0,3.96,14,437890668,55,0,670,670,211,104,True,396,6974,45,180,23,31,1,45,12414.3433345,False
ba,200,396,2,4.0,3.96,15,1372557374,49,0,1083,1083,191,101,True,396,6978,35,183,18,8,1,13,7278.48151848,False
ba,200,396,2,4.0,3.96,16,3042407561,50,0,571,571,195,95,True,396,6684,33,182,17,13,0,14,5406.22738373,False
ba,200,396,2,4.0,3.96,17,1810985096,54,0,1048,1048,192,92,True,396,6598,39,182,20,10,1,14,8533.02212064,False
ba,200,396,2,4.0,3.96,18,2072395188,46,0,774,774,178,104,True,396,7270,54,181,27,0,1,0,0,False
ba,200,396,2,4.0,3.96,19,4222237429,58,0,1121,1121,196,97,True,396,8082,41,178,21,18,1,39,10193.4216623,False
ba,200,396,2,4.0,3.96,20,1833143102,50,0,608,608,213,110,True,396,6862,37,182,19,31,1,37,10255.3271024,False
ba,200,396,2,4.0,3.96,21,82973547,52,0,898,898,197,97,True,396,7268,32,183,16,14,0,32,5202.4997225,False
ba,200,396,2,4.0,3.96,22,2261752791,57,0,903,903,199,105,True,396,6560,36,179,18,20,0,26,6475.93138286,False
ba,200,396,2,4.0,3.96,23,1245570128,42,0,1234,1234,182,104,True,396,6580,33,181,17,1,0,2,1700,False
ba,200,396,2,4.0,3.96,24,536723139,53,0,1310,1310,189,90,True,396,7036,42,183,21,6,0,25,5145,False
ba,200,396,2,4.0,3.96,25,3871785583,46,0,785,785,193,103,True,396,6554,36,183,18,10,1,5,7679.71990857,False
ba,200,396,2,4.0,3.96,26,1905310040,57,0,1559,1559,205,88,True,396,6002,24,181,12,24,1,36,6169.96340685,False
ba,200,396,2,4.0,3.96,27,3208337840,52,0,1116,1116,195,97,True,396,7096,45,182,23,13,0,9,7314.30763681,False
ba,200,396,2,4.0,3.96,28,3533358319,61,0,950,950,200,95,True,396,7330,42,182,21,18,1,36,10193.4216623,False
ba,200,396,2,4.0,3.96,29,1758214837,61,0,846,846,204,90,True,396,5972,23,181,12,23,0,35,4481.1498133,False
ba,200,396,2,4.0,3.96,30,2519841641,48,0,1019,1019,196,104,True,396,6378,36,184,18,12,1,15,8007.67021913,False
ba,200,396,2,4.0,3.96,31,3203995300,47,0,802,802,204,97,True,396,7236,40,184,20,20,0,35,7195.47931429,False
ba,200,396,2,4.0,3.96,32,1523101604,57,0,1345,1345,201,95,True,396,7358,44,184,22,17,1,18,10553.1084082,False
ba,200,396,2,4.0,3.96,33,2966319148,50,0,1604,1604,195,99,True,396,6804,32,183,16,12,0,24,4965.13708514,False
ba,200,396,2,4.0,3.96,34,4198558385,59,0,954,954,195,99,True,396,5988,25,182,13,13,0,30,4134.17388167,False
ba,200,396,2,4.0,3.96,35,371524188,49,0,1144,1144,192,97,True,396,5724,34,182,17,10,0,10,4979.24603175,False
ba,200,396,2,4.0,3.96,36,2825999704,66,0,666,666,212,84,True,396,6708,36,183,18,29,0,53,7130.97683566,False
ba,200,396,2,4.0,3.96,37,2044360141,55,0,1010,1010,199,92,True,396,8070,48,185,24,14,1,27,11046.6714033,False
ba,200,396,2,4.0,3.96,38,3500341589,56,0,934,934,203,99,True,396,6424,32,182,16,21,0,26,5832.57392762,False
ba,200,396,2,4.0,3.96,39,1015904705,38,0,475,475,180,102,True,396,6196,28,183,14,0,0,0,0,False
ba,400,796,2,4.0,3.98,0,821468060,129,0,1818,1818,414,178,True,796,14426,44,363,22,51,1,92,25939.5473795,False
ba,400,796,2,4.0,3.98,1,2479551438,107,0,3256,3256,414,201,True,796,13040,38,367,19,47,0,69,16864.2625986,False
ba,400,796,2,4.0,3.98,2,3288533084,102,0,2772,2772,389,192,True,796,13704,44,368,22,21,0,40,16039.578301,False
ba,400,796,2,4.0,3.98,3,3140475187,105,0,1587,1587,388,198,True,796,14800,57,363,29,25,0,51,22132.557431,False
ba,400,796,2,4.0,3.98,4,1444640330,113,0,3374,3374,409,199,True,796,13700,34,368,17,41,0,69,14629.9731617,False
ba,400,796,2,4.0,3.98,5,1490238719,105,0,2732,2732,390,200,True,796,13858,44,367,22,23,1,52,22435.9651159,False
ba,400,796,2,4.0,3.98,6,3224267319,111,0,2877,2877,400,195,True,796,14676,56,364,28,36,0,45,23377.531502,False
ba,400,796,2,4.0,3.98,7,2923393555,110,0,2261,2261,392,190,True,796,14324,38,370,19,22,0,38,14025.0903508,False
ba,400,796,2,4.0,3.98,8,2824139532,105,0,2584,2584,392,210,True,796,13272,40,368,20,24,0,33,15103.832711,False
ba,400,796,2,4.0,3.98,9,1706627902,94,0,1814,1814,376,204,True,796,15558,42,372,21,4,1,13,14080,False
ba,400,796,2,4.0,3.98,10,971796804,135,0,2124,2124,429,190,True,796,13470,41,368,21,61,1,83,25512.459367,False
ba,400,796,2,4.0,3.98,11,386653831,99,0,2126,2126,404,197,True,796,14574,47,364,24,40,1,63,27131.594491,False
ba,400,796,2,4.0,3.98,12,2034456791,107,0,2166,2166,383,193,True,796,14370,40,368,20,15,1,40,18686.9810744,False
ba,400,796,2,4.0,3.98,13,3131045406,105,0,2813,2813,383,191,True,796,15582,49,365,25,18,1,32,24270.051577,False
ba,400,796,2,4.0,3.98,14,1407095979,113,0,2462,2462,406,196,True,796,13714,43,366,22,40,1,46,24870.6282834,False
ba,400,796,2,4.0,3.98,15,2921002403,119,0,2565,2565,403,186,True,796,16704,52,368,26,35,0,70,21563.2633789,False
ba,400,796,2,4.0,3.98,16,610315262,116,0,2457,2457,392,182,True,796,13854,46,364,23,28,1,46,24360.5312848,False
ba,400,796,2,4.0,3.98,17,1549835857,106,0,1779,1779,396,193,True,796,19432,65,368,33,28,0,68,25919.3288572,False
ba,400,796,2,4.0,3.98,18,1949961856,111,0,2108,2108,402,201,True,796,16486,63,365,32,37,1,52,35676.533572,False
ba,400,796,2,4.0,3.98,19,1697832813,117,0,2278,2278,413,196,True,796,13294,34,365,17,48,1,68,19838.0790082,False
ba,400,796,2,4.0,3.98,20,4044737064,108,0,1300,1300,390,196,True,796,16048,69,364,35,26,0,76,26980.9380135,False
ba,400,796,2,4.0,3.98,21,3431104419,105,0,2557,2557,381,197,True,796,16634,60,367,30,14,1,32,27616.6785082,False
ba,400,796,2,4.0,3.98,22,371839113,102,0,2415,2415,391,202,True,796,15088,47,364,24,27,0,51,18678.9924156,False
ba,400,796,2,4.0,3.98,23,2238469425,104,0,1986,1986,391,207,True,796,13178,31,366,16,25,1,42,16583.8479965,False
ba,400,796,2,4.0,3.98,24,2107586849,111,0,1638,1638,405,189,True,796,14842,50,364,25,41,1,57,28385.5343849,False
ba,400,796,2,4.0,3.98,25,3643620076,115,0,2762,2762,402,189,True,796,13456,45,364,23,38,0,46,19448.3492612,False
ba,400,796,2,4.0,3.98,26,1415456670,123,0,1993,1993,418,185,True,796,13678,43,363,22,55,1,65,26271.7707321,False
ba,400,796,2,4.0,3.98,27,2426495746,129,0,2084,2084,421,204,True,796,18150,62,362,31,59,1,79,37454.5685222,False
ba,400,796,2,4.0,3.98,28,1354807029,112,0,2008,2008,405,198,True,796,14144,42,366,21,39,0,67,17864.8807635,False
ba,400,796,2,4.0,3.98,29,1483448387,126,0,3039,3039,424,192,True,796,15496,50,367,25,57,0,95,23145.0660722,False
ba,400,796,2,4.0,3.98,30,2489932729,108,0,2107,2107,403,197,True,796,14722,48,367,24,36,1,56,26625.8933297,False
ba,400,796,2,4.0,3.98,31,3476011746,107,0,2557,2557,393,196,True,796,15004,48,364,24,29,0,45,19015.9382284,False
ba,400,796,2,4.0,3.98,32,2195378454,112,0,1793,1793,402,200,True,796,14434,47,362,24,40,1,55,27131.594491,False
ba,400,796,2,4.0,3.98,33,3211438704,112,0,1786,1786,392,184,True,796,15082,54,365,27,27,1,38,28400.7817849,False
ba,400,796,2,4.0,3.98,34,1523829642,121,0,2165,2165,405,197,True,796,16054,60,362,30,43,1,70,34348.3960457,False
ba,400,796,2,4.0,3.98,35,1639592043,105,0,1830,1830,398,210,True,796,17390,71,369,36,29,1,66,38382.1588073,False
ba,400,796,2,4.0,3.98,36,771642239,94,0,2048,2048,372,186,True,796,14928,60,370,30,2,0,3,9000,False
ba,400,796,2,4.0,3.98,37,2979774892,107,0,2248,2248,400,199,True,796,13556,36,367,18,33,0,51,14719.6736127,False
ba,400,796,2,4.0,3.98,38,3059234543,125,0,2346,2346,402,191,True,796,14232,45,366,23,36,0,62,19202.9723053,False
ba,400,796,2,4.0,3.98,39,2288380969,120,0,2056,2056,422,196,True,796,16524,68,371,34,51,0,88,30727.929634,False
ba,800,1596,2,4.0,3.99,0,3346547608,215,0,6155,6155,776,377,True,1596,30584,75,732,38,44,0,65,66465.4335786,False
ba,800,1596,2,4.0,3.99,1,4155890042,209,0,4985,4985,797,397,True,1596,32696,70,737,35,60,0,102,65518.1857813,False
ba,800,1596,2,4.0,3.99,2,4052778059,207,0,5687,5687,774,387,True,1596,30096,63,729,32,45,0,46,56255.3358791,False
ba,800,1596,2,4.0,3.99,3,4024218690,229,0,4982,4982,791,386,True,1596,30550,61,732,31,59,1,122,74909.1370444,False
ba,800,1596,2,4.0,3.99,4,3295912218,195,0,6455,6455,761,410,True,1596,33046,84,736,42,25,1,51,87065.2019816,False
ba,800,1596,2,4.0,3.99,5,189800506,217,0,8473,8473,796,403,True,1596,32966,66,734,33,62,1,117,80396.6492997,False
ba,800,1596,2,4.0,3.99,6,3268274620,212,0,6334,6334,794,406,True,1596,34232,85,738,43,56,0,97,79317.2729023,False
ba,800,1596,2,4.0,3.99,7,2950717998,222,0,8232,8232,790,397,True,1596,38030,102,734,51,56,1,124,122173.050053,False
ba,800,1596,2,4.0,3.99,8,3789402260,240,0,4693,4693,820,387,True,1596,31102,62,734,31,86,1,144,79581.5006521,False
ba,800,1596,2,4.0,3.99,9,25889681,217,0,6712,6712,800,392,True,1596,31900,62,736,31,64,0,84,58824.247206,False
ba,800,1596,2,4.0,3.99,10,2741171628,215,0,5217,5217,791,398,True,1596,32312,51,737,26,54,0,124,47584.4760949,False
ba,800,1596,2,4.0,3.99,11,887876190,224,0,4370,4370,793,374,True,1596,35118,62,736,31,57,1,104,74481.5190585,False
ba,800,1596,2,4.0,3.99,12,608164229,215,0,4881,4881,802,408,True,1596,31866,58,733,29,69,1,123,71892.4532707,False
ba,800,1596,2,4.0,3.99,13,2320453399,228,0,5945,5945,808,406,True,1596,35614,71,736,36,72,1,83,89858.6522254,False
ba,800,1596,2,4.0,3.99,14,4093322373,224,0,5377,5377,804,392,True,1596,32494,51,739,26,65,1,95,63834.2344374,False
ba,800,1596,2,4.0,3.99,15,4186519048,229,0,4006,4006,813,396,True,1596,35256,72,738,36,75,0,105,70579.52108,False
ba,800,1596,2,4.0,3.99,16,1093553302,215,0,4571,4571,796,393,True,1596,35288,77,729,39,67,0,100,74713.8975551,False
ba,800,1596,2,4.0,3.99,17,2020518982,200,0,4107,4107,769,381,True,1596,33912,56,733,28,36,0,70,46755.0630041,False
ba,800,1596,2,4.0,3.99,18,1763918028,202,0,5954,5954,811,389,True,1596,32436,70,732,35,79,0,83,69341.7099052,False
ba,800,1596,2,4.0,3.99,19,2419205997,217,0,4350,4350,803,394,True,1596,37570,108,738,54,65,1,77,132578.794601,False
ba,800,1596,2,4.0,3.99,20,660585261,232,0,4606,4606,816,388,True,1596,28936,46,730,23,86,0,81,46343.7639565,False
ba,800,1596,2,4.0,3.99,21,613906894,212,0,6736,6736,792,383,True,1596,30366,58,731,29,61,1,90,70462.9830135,False
ba,800,1596,2,4.0,3.99,22,2335594255,224,0,5940,5940,837,402,True,1596,34692,74,732,37,105,0,118,77491.7693474,False
ba,800,1596,2,4.0,3.99,23,1574520964,227,0,5471,5471,793,385,True,1596,30604,57,736,29,57,0,84,53696.5532874,False
ba,800,1596,2,4.0,3.99,24,3268134568,217,0,5506,5506,814,382,True,1596,42472,133,741,67,73,0,90,130636.835403,False
ba,800,1596,2,4.0,3.99,25,1546626118,222,0,4601,4601,772,377,True,1596,30142,56,730,28,42,1,54,63853.4765402,False
ba,800,1596,2,4.0,3.99,26,1808683876,238,0,4986,4986,823,407,True,1596,32790,87,732,44,91,1,130,113948.992327,False
ba,800,1596,2,4.0,3.99,27,734313323,218,0,4359,4359,797,395,True,1596,37588,65,736,33,61,0,87,61990.6828936,False
ba,800,1596,2,4.0,3.99,28,2039310497,212,0,3234,3234,752,381,True,1596,30020,49,732,25,20,0,36,35977.3965714,False
ba,800,1596,2,4.0,3.99,29,2222829188,213,0,4876,4876,805,407,True,1596,31362,66,738,33,67,1,112,81420.3974364,False
ba,800,1596,2,4.0,3.99,30,3334021798,223,0,5847,5847,821,400,True,1596,33488,69,739,35,82,0,120,69860.2811187,False
ba,800,1596,2,4.0,3.99,31,3068008579,212,0,4050,4050,796,424,True,1596,38052,70,733,35,63,0,145,66195.7226519,False
ba,800,1596,2,4.0,3.99,32,1602554855,206,0,4669,4669,795,402,True,1596,31440,77,732,39,63,0,107,73760.9480978,False
ba,800,1596,2,4.0,3.99,33,136028342,210,0,4371,4371,774,394,True,1596,36376,84,740,42,34,0,60,69185.9278395,False
ba,800,1596,2,4.0,3.99,34,1935763256,199,0,6288,6288,776,399,True,1596,34390,82,736,41,40,1,53,92699.6145109,False
ba,800,1596,2,4.0,3.99,35,1629196890,228,0,4473,4473,812,381,True,1596,30342,68,735,34,77,1,107,85779.5856637,False
ba,800,1596,2,4.0,3.99,36,454527486,185,0,6146,6146,778,435,True,1596,30710,69,738,35,40,1,56,79133.8172654,False
ba,800,1596,2,4.0,3.99,37,1183371343,195,0,5965,5965,765,381,True,1596,36960,74,736,37,29,0,79,58632.4762043,False
ba,800,1596,2,4.0,3.99,38,616909922,210,0,5632,5632,785,417,True,1596,37118,110,737,55,48,1,96,128364.040641,False
ba,800,1596,2,4.0,3.99,39,2952317933,235,0,3983,3983,812,378,True,1596,33700,72,735,36,77,0,116,70956.0077512,False
ws,100,200,2,4.0,4.0,0,2257325672,31,0,424,424,116,60,True,200,1640,6,91,3,25,0,26,572.393726663,False
ws,100,200,2,4.0,4.0,1,3900527851,18,0,401,401,91,57,True,200,1648,6,92,3,0,0,0,0,False
ws,100,200,2,4.0,4.0,2,1263496198,17,0,219,219,94,61,True,200,1640,6,94,3,0,0,0,0,False
ws,100,200,2,4.0,4.0,3,4175678429,25,0,391,391,89,56,True,200,1644,5,89,3,0,0,0,0,False
ws,100,200,2,4.0,4.0,4,2264808325,33,0,353,353,104,53,True,200,1634,6,92,3,12,1,17,667.305851594,False
ws,100,200,2,4.0,4.0,5,2045770981,20,0,413,413,102,63,True,200,1634,5,93,3,9,1,10,624.187185364,False
ws,100,200,2,4.0,4.0,6,2262576543,22,0,396,396,97,60,True,200,1628,5,93,3,4,0,7,312.5,False
ws,100,200,2,4.0,4.0,7,27062898,28,0,520,520,98,51,True,200,1654,6,92,3,6,1,6,563.463203463,False
ws,100,200,2,4.0,4.0,8,4017270320,19,0,263,263,91,59,True,200,1644,6,93,3,0,0,0,0,False
ws,100,200,2,4.0,4.0,9,2945508565,21,0,505,505,96,53,True,200,1630,6,93,3,3,1,1,460,False
ws,100,200,2,4.0,4.0,10,434614913,18,0,562,562,95,63,True,200,1642,6,92,3,3,1,6,460,False
ws,100,200,2,4.0,4.0,11,1131651229,20,0,407,407,90,56,True,200,1650,6,93,3,0,1,0,0,False
ws,100,200,2,4.0,4.0,12,1558749106,22,0,366,366,97,62,True,200,1626,5,93,3,4,1,8,502.857142857,False
ws,100,200,2,4.0,4.0,13,3228836635,17,0,347,347,90,61,True,200,1632,6,94,3,0,0,0,0,False
ws,100,200,2,4.0,4.0,14,3596663639,27,0,354,354,110,58,True,200,1636,5,92,3,18,0,14,524.266211729,False
ws,100,200,2,4.0,4.0,15,186218229,20,0,319,319,99,60,True,200,1624,6,95,3,4,0,7,312.5,False
ws,100,200,2,4.0,4.0,16,1853580807,22,0,162,162,99,60,True,200,1642,6,92,3,7,1,5,586.54012654,False
ws,100,200,2,4.0,4.0,17,3643283143,20,0,378,378,93,62,True,200,1652,6,92,3,1,0,3,150,False
ws,100,200,2,4.0,4.0,18,22481655,22,0,348,348,103,58,True,200,1630,6,93,3,10,1,8,639.976659048,False
ws,100,200,2,4.0,4.0,19,4104015216,27,0,292,292,106,57,True,200,1628,6,94,3,12,0,6,465.481601732,False
ws,100,200,2,4.0,4.0,20,2638365673,27,0,467,467,103,55,True,200,1644,6,92,3,11,0,14,452.981601732,False
ws,100,200,2,4.0,4.0,21,512943289,24,0,358,358,96,55,True,200,1650,6,92,3,4,1,4,502.857142857,False
ws,100,200,2,4.0,4.0,22,127147210,24,0,348,348,102,59,True,200,1648,6,90,3,12,0,26,465.481601732,False
ws,100,200,2,4.0,4.0,23,3449979057,26,0,594,594,97,55,True,200,1646,6,91,3,6,1,14,563.463203463,False
ws,100,200,2,4.0,4.0,24,4200089376,27,0,565,565,93,53,True,200,1640,6,91,3,2,0,4,225,False
ws,100,200,2,4.0,4.0,25,3086760327,23,0,283,283,97,55,True,200,1640,6,94,3,3,0,3,275,False
ws,100,200,2,4.0,4.0,26,858090735,25,0,230,230,104,56,True,200,1628,6,94,3,10,0,20,439.345238095,False
ws,100,200,2,4.0,4.0,27,3008303307,15,0,649,649,90,63,True,200,1634,6,93,3,0,1,0,0,False
ws,100,200,2,4.0,4.0,28,3040530861,23,0,189,189,103,57,True,200,1636,6,94,3,9,0,8,424.345238095,False
ws,100,200,2,4.0,4.0,29,4050201819,29,0,193,193,114,61,True,200,1634,6,92,3,22,1,29,758.195780466,False
ws,100,200,2,4.0,4.0,30,2368137432,27,0,789,789,105,60,True,200,1628,6,94,3,11,0,10,452.981601732,False
ws,100,200,2,4.0,4.0,31,1728140270,25,0,167,167,112,60,True,200,1638,6,92,3,20,1,46,743.901963109,False
ws,100,200,2,4.0,4.0,32,3114218077,24,0,353,353,95,55,True,200,1652,7,91,4,4,0,8,416.666666667,False
ws,100,200,2,4.0,4.0,33,3924019699,23,0,117,117,96,55,True,200,1642,7,93,4,3,1,5,613.333333333,False
ws,100,200,2,4.0,4.0,34,355324066,21,0,324,324,96,55,True,200,1632,6,94,3,2,0,1,225,False
ws,100,200,2,4.0,4.0,35,3263051793,30,0,509,509,102,56,True,200,1636,6,92,3,10,0,29,439.345238095,False
ws,100,200,2,4.0,4.0,36,2589654497,23,0,338,338,98,58,True,200,1646,6,93,3,5,1,2,536.19047619,False
ws,100,200,2,4.0,4.0,37,1541695533,20,0,324,324,97,60,True,200,1632,6,93,3,4,0,3,312.5,False
ws,100,200,2,4.0,4.0,38,2125422750,22,0,482,482,101,59,True,200,1632,5,93,3,8,0,18,407.678571429,False
ws,100,200,2,4.0,4.0,39,655459679,22,0,305,305,102,63,True,200,1642,6,91,3,11,1,15,654.262373334,False
ws,200,400,2,4.0,4.0,0,1273134313,50,0,936,936,213,120,True,400,3270,6,183,3,30,1,26,1609.42610849,False
ws,200,400,2,4.0,4.0,1,2879010215,48,0,1199,1199,197,116,True,400,3258,6,187,3,10,1,17,1279.9533181,False
ws,200,400,2,4.0,4.0,2,2846261654,36,0,554,554,181,116,True,400,3250,5,187,3,0,1,0,0,False
ws,200,400,2,4.0,4.0,3,2750808000,45,0,1224,1224,201,123,True,400,3272,6,187,3,14,0,23,975.468697969,False
ws,200,400,2,4.0,4.0,4,3533228968,50,0,718,718,197,112,True,400,3274,6,186,3,11,1,17,1308.52474667,False
ws,200,400,2,4.0,4.0,5,4286087325,40,0,557,557,183,117,True,400,3264,6,186,3,0,0,0,0,False
ws,200,400,2,4.0,4.0,6,2678667315,54,0,425,425,209,119,True,400,3282,7,186,4,23,1,41,2039.63319235,False
ws,200,400,2,4.0,4.0,7,2753217581,39,0,570,570,197,130,True,400,3276,6,185,3,12,0,20,930.963203463,False
ws,200,400,2,4.0,4.0,8,1522099362,37,0,599,599,180,117,True,400,3280,6,185,3,0,0,0,0,False
ws,200,400,2,4.0,4.0,9,1482179236,39,0,869,869,188,117,True,400,3300,6,184,3,4,0,6,625,False
ws,200,400,2,4.0,4.0,10,1486522547,49,0,722,722,214,123,True,400,3290,6,183,3,31,1,48,1619.26217407,False
ws,200,400,2,4.0,4.0,11,904128852,43,0,919,919,199,117,True,400,3282,7,186,4,13,1,9,1811.48227092,False
ws,200,400,2,4.0,4.0,12,2793706759,47,0,564,564,208,121,True,400,3292,6,186,3,22,0,31,1107.24397507,False
ws,200,400,2,4.0,4.0,13,3116085997,38,0,1062,1062,187,128,True,400,3272,6,185,3,2,0,2,450,False
ws,200,400,2,4.0,4.0,14,4035290393,36,0,1106,1106,195,124,True,400,3262,6,187,3,8,1,15,1213.08025308,False
ws,200,400,2,4.0,4.0,15,3460102175,36,0,978,978,190,128,True,400,3264,6,188,3,2,0,1,450,False
ws,200,400,2,4.0,4.0,16,2497220134,50,0,921,921,212,122,True,400,3258,6,186,3,26,1,32,1566.50045555,False
ws,200,400,2,4.0,4.0,17,1169600800,58,0,630,630,210,110,True,400,3292,6,185,3,25,0,27,1144.78745333,False
ws,200,400,2,4.0,4.0,18,278375726,49,0,739,739,219,124,True,400,3280,6,184,3,35,0,41,1244.03442571,False
ws,200,400,2,4.0,4.0,19,3538050883,61,0,1198,1198,215,110,True,400,3284,6,184,3,31,0,38,1208.17355863,False
ws,200,400,2,4.0,4.0,20,3497133878,48,0,1244,1244,197,119,True,400,3274,6,185,3,12,1,18,1334.61170319,False
ws,200,400,2,4.0,4.0,21,2542775407,39,0,754,754,194,127,True,400,3266,6,188,3,6,1,8,1126.92640693,False
ws,200,400,2,4.0,4.0,22,4075132322,43,0,1353,1353,195,118,True,400,3278,6,186,3,9,1,9,1248.37437073,False
ws,200,400,2,4.0,4.0,23,2702076836,46,0,1454,1454,197,119,True,400,3274,6,184,3,13,1,15,1358.61170319,False
ws,200,400,2,4.0,4.0,24,1913983732,45,0,514,514,190,119,True,400,3286,6,183,3,7,1,7,1173.08025308,False
ws,200,400,2,4.0,4.0,25,2180963822,50,0,1106,1106,211,114,True,400,3272,6,188,3,23,0,42,1120.28745333,False
ws,200,400,2,4.0,4.0,26,4190889034,46,0,751,751,197,120,True,400,3298,7,183,4,14,1,26,1841.11190055,False
ws,200,400,2,4.0,4.0,27,3094472428,43,0,512,512,209,123,True,400,3244,5,189,3,20,0,23,1079.32189714,False
ws,200,400,2,4.0,4.0,28,481859766,51,0,670,670,204,114,True,400,3276,6,184,3,20,0,13,1079.32189714,False
ws,200,400,2,4.0,4.0,29,1777172326,41,0,1105,1105,185,114,True,400,3272,6,185,3,0,0,0,0,False
ws,200,400,2,4.0,4.0,30,645752972,42,0,532,532,199,121,True,400,3280,6,182,3,17,0,42,1031.86575679,False
ws,200,400,2,4.0,4.0,31,417094584,43,0,1516,1516,218,126,True,400,3260,7,187,4,31,0,30,1610.89807817,False
ws,200,400,2,4.0,4.0,32,330090889,48,0,822,822,194,108,True,400,3304,6,181,3,13,0,36,954.04012654,False
ws,200,400,2,4.0,4.0,33,3923599718,50,0,420,420,218,125,True,400,3284,6,184,3,34,0,49,1235.46299713,False
ws,200,400,2,4.0,4.0,34,90329236,41,0,1177,1177,184,119,True,400,3272,6,188,3,0,0,0,0,False
ws,200,400,2,4.0,4.0,35,3582863256,50,0,930,930,205,122,True,400,3264,7,187,4,18,0,33,1398.04323128,False
ws,200,400,2,4.0,4.0,36,3217798921,39,0,993,993,192,118,True,400,3296,7,182,4,10,0,21,1171.58730159,False
ws,200,400,2,4.0,4.0,37,2500133467,58,0,1454,1454,215,113,True,400,3288,6,184,3,31,0,27,1208.17355863,False
ws,200,400,2,4.0,4.0,38,1968227374,52,0,921,921,197,105,True,400,3296,6,183,3,14,0,41,975.468697969,False
ws,200,400,2,4.0,4.0,39,2627767895,49,0,668,668,217,126,True,400,3264,6,188,3,29,0,38,1188.49613928,False
ws,400,800,2,4.0,4.0,0,2119255887,99,0,1579,1579,397,228,True,800,6572,7,368,4,29,0,46,3169.32303807,False
ws,400,800,2,4.0,4.0,1,1466733664,89,0,1238,1238,387,232,True,800,6544,7,370,4,17,0,18,2751.64201811,False
ws,400,800,2,4.0,4.0,2,2708214005,84,0,2035,2035,392,239,True,800,6564,6,370,3,22,0,39,2214.48795013,False
ws,400,800,2,4.0,4.0,3,2908965575,74,0,1457,1457,371,240,True,800,6518,6,375,3,0,1,0,0,False
ws,400,800,2,4.0,4.0,4,3012029292,98,0,1548,1548,398,225,True,800,6550,6,372,3,26,1,39,3133.00091111,False
ws,400,800,2,4.0,4.0,5,3799763839,82,0,1582,1582,405,243,True,800,6526,6,373,3,32,1,62,3257.57196719,False
ws,400,800,2,4.0,4.0,6,3961425057,104,0,1633,1633,419,244,True,800,6540,6,369,3,50,0,64,2699.523203,False
ws,400,800,2,4.0,4.0,7,3390956509,104,0,2104,2104,409,227,True,800,6560,7,372,4,37,0,43,3361.26897906,False
ws,400,800,2,4.0,4.0,8,3223219706,86,0,2019,2019,402,242,True,800,6560,6,369,3,33,0,35,2453.27893544,False
ws,400,800,2,4.0,4.0,9,1945682069,89,0,1433,1433,399,230,True,800,6554,7,371,4,28,1,47,4236.61413648,False
ws,400,800,2,4.0,4.0,10,2733003038,76,0,2837,2837,368,237,True,800,6548,6,373,3,0,0,0,0,False
ws,400,800,2,4.0,4.0,11,3728270912,88,0,2035,2035,393,232,True,800,6578,7,367,4,26,1,34,4177.33454814,False
ws,400,800,2,4.0,4.0,12,2418399037,98,0,1485,1485,417,233,True,800,6556,6,374,3,43,0,53,2609.99917236,False
ws,400,800,2,4.0,4.0,13,3875980197,91,0,1909,1909,409,246,True,800,6534,6,373,3,36,1,40,3328.23666621,False
ws,400,800,2,4.0,4.0,14,1284486347,90,0,2233,2233,403,227,True,800,6538,6,372,3,31,1,27,3238.52434814,False
ws,400,800,2,4.0,4.0,15,2952371430,85,0,1276,1276,391,234,True,800,6536,6,377,3,14,0,27,1950.93739594,False
ws,400,800,2,4.0,4.0,16,3855908302,88,0,1884,1884,393,239,True,800,6580,6,367,3,26,0,39,2312.65182973,False
